Blank Column,Id,Item Type,Publication Year,Author,Title,Publication Title,ISBN,ISSN,DOI,Download,Abstract Note,Date,Date Added,Date Modified,Access Date,Pages,Num Pages,Issue,Volume,Number Of Volumes,Journal Abbreviation,Short Title,Series,Series Number,Series Text,Series Title,Publisher,Place,Language,Rights,Type,Archive,Archive_Location,Library,Call_Number,Extra,Notes,Cover,Link Attachments,Manual Tags,Automatic Tags,Editor,Series Editor,Translator,Contributor,Attorney Agent,Book Author,Cast Member,Commenter,Composer,Cosponsor,Counsel,Interviewer,Producer,Recipient,Reviewed Author,Scriptwriter,Words By,Guest,Number,Edition,Running Time,Scale,Medium,Artwork Size,Filing Date,Application Number,Assignee,Issuing Authority,Country,Meeting Name,Conference Name,Court,References,Reporter,Legal Status,Priority Numbers,Programming Language,Version,System,Code,Code Number,Section,Session,Committee,History,Legislative Body
,9AJTF2J6,book,1838,"González, Juan Vicente","Venezuela y los Monágas. Vasquez (A. J.) Unipersonal. Por J. V. G. [An attack on J. T. and J. G. Monagas, presidents of Venezuela, and a poem in praise of Vasquez.]",,,,,https://books.google.com/books/download/venezuela_y_los_monágas_vasquez_a_j_unipersonal_por_j_v_g_an_attack_on_j_t_and_j_g_monagas_president.pdf?id=tO1qOxstLSwC&output=pdf,,1838,2025-12-16 14:26:21,2025-12-16 14:26:21,,,44.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=tO1qOxstLSwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,R5ZPAIRF,book,1857,"Guevara, Silvestre","Nuevos Estatutos para el Seminario Conciliar de Santa Rosa de Lima dados por ... S. Guevara, ... Arzobispo de Carácas y Venezuela",,,,,https://books.google.com/books/download/nuevos_estatutos_para_el_seminario_conciliar_de_santa_rosa_de_lima_dados_por__s_guevara__arzobispo_d.pdf?id=YKlThAeVijYC&output=pdf,,1857,2025-12-16 14:26:21,2025-12-16 14:26:21,,,62.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=YKlThAeVijYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XYH53FPU,book,1861,"Falcón, Juan Crisóstomo",Documento para la historia,,,,,https://books.google.com/books/download/documento_para_la_historia.pdf?id=WhsXR9Hu5eUC&output=pdf,,1861,2025-12-16 14:26:21,2025-12-16 14:26:21,,,20.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=WhsXR9Hu5eUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JMA6TR95,book,1889,"Febres, Gonzalo Picón",Páginas sueltas: (semblanzas y estudios literarios),,,,,https://books.google.com/books/download/páginas_sueltas.pdf?id=4RkX-cgAwMEC&output=pdf,,1889,2025-12-16 14:26:21,2025-12-16 14:26:21,,,382.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=4RkX-cgAwMEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,QQJUXDGT,book,1856,"Flores, Juan José","Biografia del General J. J. F. Publicada por una sociedad compuesta de sus compatriotas y amigos, etc. [Signed, F. Ornellas, and others.]",,,,,https://books.google.com/books/download/biografia_del_general_j_j_f_publicada_por_una_sociedad_compuesta_de_sus_compatriotas_y_amigos_etc_si.pdf?id=sr1cAAAAcAAJ&output=pdf,,1856,2025-12-16 14:26:21,2025-12-17 19:54:32,,,8.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=sr1cAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BK45VLQN,book,1855,"Guevara y Lira, Silvestre","El Arzobispo de Carácas á sus diocesanos. [A Pastoral Letter; 27 Sept., 1855.]",,,,,https://books.google.com/books/download/el_arzobispo_de_carácas_á_sus_diocesanos_a_pastoral_letter_27_sept_1855.pdf?id=sFVgAAAAcAAJ&output=pdf,,1855,2025-12-16 14:26:21,2025-12-17 19:54:34,,,24.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=sFVgAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,JITWZT68,book,1883,"Guzmán, Antonio Leocadio",Historia patria: carta del ilustre prócer señor Antonio L. Guzmán al señor Ramón Azpurúa,,,,,https://books.google.com/books/download/historia_patria.pdf?id=wWKKicORFbUC&output=pdf,,1883,2025-12-16 14:26:21,2025-12-16 14:26:21,,,54.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=wWKKicORFbUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,NDTEPLNN,book,1854,"Jijón, Antonio Flores","Contestacion al articulo Ecuador, publicado en el num. 4, 360 del Comercio de Lima por la Legacion Ecuatoriana. [Signed: Antonio Flores Jijon]",,,,,https://books.google.com/books/download/contestacion_al_articulo_ecuador_publicado_en_el_num_4_360_del_comercio_de_lima_por_la_legacion_ecua.pdf?id=yONWbkmRTn4C&output=pdf,,1854,2025-12-16 14:26:21,2025-12-16 14:26:21,,,32.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=yONWbkmRTn4C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Y3HP3ESY,book,1875,"Jugo, Francisco de Asís Delgado",Instituto Oftalmológico: exposición presentada al Excm. Señor Ministro de la Gobernación,,,,,https://books.google.com/books/download/instituto_oftalmológico.pdf?id=au5cAAAAcAAJ&output=pdf,,1875,2025-12-16 14:26:21,2025-12-16 14:26:21,,,20.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=au5cAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,A325GPJB,book,1856,"Larrazábal, Felipe",Historia de los seminarios clericales,,,,,https://books.google.com/books/download/historia_de_los_seminarios_clericales.pdf?id=Lj7h_qs74vQC&output=pdf,,1856,2025-12-16 14:26:21,2025-12-16 14:26:21,,,168.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=Lj7h_qs74vQC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,CI49KLCV,book,1870,"Larrazábal, Felipe","Carta de Felipe Larrazábal al señor Antonio L. Guzmán, ministro de relaciones esteriores: seguida de otra carta del mismo Larrazábal al señor general Antonio Guzmán Blanco en 1863",,,,,http://books.google.com.co/books/download/Carta_de_Felipe_Larraz%C3%A1bal_al_se%C3%B1or_An.pdf?id=p2Q_AAAAIAAJ&hl=&output=pdf&sig=ACfU3U1Qkdm6MZQXtXCbSUJgFtlkdi1VWA&source=gbs_api,,1870,2025-12-16 14:26:21,2025-12-16 14:26:21,,,44.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=p2Q_AAAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,N9IPZBJU,book,1857,"Guevara y Lira, Silvestre",Instruccion pastoral sobre “el Espiritualismo.”,,,,,https://books.google.com/books/download/instruccion_pastoral__sobre_el_espiritualismo.pdf?id=PBVbAAAAcAAJ&output=pdf,"Con dolor vemos frustrada nuestra esperanza, pues el pretendido Espiritualismo, léjos de extinguirse, va tomando mayor incremento: ahora... con una audacia inconcebible se ha anunciado á paises extranjeros que Nos[otros] mismo[s] lo hemos abrazado y lo favorecemos (asercion que hemos desmentido ya por la prensa)",1857,2025-12-16 14:26:21,2026-03-09 19:26:19,,,26.0,,,,,,,,,,Imprenta de V. Espinal,Caracas,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=PBVbAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,"<div data-schema-version=""9""><p>Mas ahora que con dolor vemos frustrada nuestra esperanza, pues el pretendido Espiritualismo , léjos de extinguirse, va tomando mayor incremento : ahora que con una audacia inconcebible se ha anunciado á paises extranjeros que Nos mismo lo hemos abrazado y lo favorecemos (asercion que hemos desmentido ya por la prensa): ahora que se está formando un cuerpo de doctrinas espiritualistas, lleno de errores contra la Fe, que se publican y circulan en folletos y periódicos establecidos para auxiliar y defender la nueva propaganda.</p> </div>",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XYV4IMEF,book,1864,"Iradi, Manuel Vicente; Barbosa, Antonio; Egui, Agustín; Salazar, J.M.; Tell Villegas, Guillermo; Morales, Juan de Dios; Esteves, Felipe",Honores fúnebres al Jeneral Rafael Urdaneta,,,,,https://books.google.com/books/download/honores_fúnebres_al_jeneral_rafael_urdaneta.pdf?id=r71cAAAAcAAJ&output=pdf,,1864,2025-12-16 14:26:21,2025-12-16 14:26:21,,,94.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=r71cAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2GKDIH2N,book,1844,"Jérez, Manuel Manrique",El Arpa del Proscripto. Poesias de M. M. J. seguidas de algunas composiciones de su hermano (J. Manrique Jérez).,,,,,https://books.google.com/books/download/el_arpa_del_proscripto_poesias_de_m_m_j_seguidas_de_algunas_composiciones_de_su_hermano_j_manrique_j.pdf?id=5tNODPblMLMC&output=pdf,,1844,2025-12-16 14:26:21,2025-12-16 14:26:21,,,172.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=5tNODPblMLMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,AV5FWQJ3,book,1832,"Mayz, Jayme de",Vindicacion [against the accusation of complicity in the assassination of J. F. Bermudez by F. A. Carrera subscribed J. de Mayz].,,,,,https://books.google.com/books/download/vindicacion_against_the_accusation_of_complicity_in_the_assassination_of_j_f_bermudez_by_f_a_carrera.pdf?id=sqJcAAAAcAAJ&output=pdf,,1832,2025-12-16 14:26:21,2025-12-16 14:26:21,,,12.0,,,,,,,,,,,,en,,,Google Books,,,http://books.google.com/books/content?id=sqJcAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,YRGKK88W,book,1793,"Miranda, Francisco “de”","Corresopondance du général Miranda avec le général Dumourier [!], les ministres de la guerre Pache & Beurnonville, depuis janvier 1793: Ordres du général Dumourier [!] au général Miranda, pour la bataille de Nerwinden & la retraite qui en a été la suite",,,,,https://books.google.com/books/download/corresopondance_du_général_miranda_avec_le_général_dumourier__les_ministres_de_la_guerre_pache__beur.pdf?id=VbWA8uonDdAC&output=pdf,,1793,2025-12-16 14:26:21,2025-12-16 14:26:21,,,140.0,,,,,,,,,,,,fr,,,Google Books,,,http://books.google.com/books/content?id=VbWA8uonDdAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,BD98AMY9,book,1870,"Montes, Ramón Isidro; Camejo, José H.",Gramática castellana para escuelas primarias: según don Andrés Bello y otros autores,,,,,https://books.google.com/books/download/gramática_castellana_para_escuelas_primarias.pdf?id=tMHoGh76bkUC&output=pdf,,1870,2025-12-16 14:26:21,2026-03-24 13:59:26,,,194.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=tMHoGh76bkUC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,idioma-venezolano,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,GQDS62DD,book,1851,"Montilla, Mariano","Biografia del General de Division M. Montilla, del orden de libertadores. [By F. Austria?]",,,,,https://books.google.com/books/download/biografia_del_general_de_division_m_montilla_del_orden_de_libertadores_by_f_austria.pdf?id=8EEVrT0AyQEC&output=pdf,,1851,2025-12-16 14:26:21,2025-12-16 14:26:21,,,30.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=8EEVrT0AyQEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,3LZ8Z7V2,book,1880,"O'Leary, Daniel Florencio",Memorias del general O'Leary: Correspondencia de hombres notables con el Libertador,,,,,http://books.google.com.co/books/download/Memorias_del_general_O_Leary_Corresponde.pdf?id=uHIqAAAAYAAJ&hl=&output=pdf&sig=ACfU3U0xTtqhn43ewXIVoTvSZANrqId-4A&source=gbs_api,,1880,2025-12-16 14:26:21,2025-12-16 14:26:21,,,594.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=uHIqAAAAYAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,J9LKEAHT,book,1884,"O'Leary, Daniel Florencio",Memorias del general O'Leary: Documentos,,,,,http://books.google.com.co/books/download/Memorias_del_general_O_Leary_Documentos.pdf?id=KsxmAAAAMAAJ&hl=&output=pdf&sig=ACfU3U1anHXOb1mJnNxDQ6LNgSSo5xHXxQ&source=gbs_api,,1884,2025-12-16 14:26:21,2025-12-16 14:26:21,,,654.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=KsxmAAAAMAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2MJ8URTZ,book,1939,"O'Leary, Daniel Florencio","Actividades diplomáticas del general Daniel Florencio O'Leary en Europa, años de 1834 a 1839: cartas al general Carlos Soublette, vice-presidente de la república de Venezuela",,,,,https://books.google.com/books/download/actividades_diplomáticas_del_general_daniel_florencio_oleary_en_europa_años_de_1834_a_1839.pdf?id=oKEzAQAAIAAJ&output=pdf,,1939,2025-12-16 14:26:21,2025-12-16 14:26:21,,,278.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=oKEzAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,UD6FC4FC,book,1869,"Pachano, Jacinto Regino",Réplica á “El Federalista”. [Signed: J. R. Pachano.],,,,,https://books.google.com/books/download/réplica_á_el_federalista_signed_j_r_pachano.pdf?id=2aZgAAAAcAAJ&output=pdf,,1869,2025-12-16 14:26:21,2025-12-17 19:55:00,,,40.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=2aZgAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,857ASM8K,book,1817,"Palacio Fajardo, Manuel","Outline of the Revolution in Spanish America; or, an account of the ... war ... between Spain and Spanish America ... by a South-America. [i.e. Manuel Palacio Fajardo].",,,,,https://books.google.com/books/download/outline_of_the_revolution_in_spanish_america_or_an_account_of_the__war__between_spain_and_spanish_am.pdf?id=BazY1wyLqaMC&output=pdf,,1817,2025-12-16 14:26:21,2025-12-16 14:26:21,,,378.0,,,,,,,,,,,,en,,,Google Books,,,http://books.google.com/books/content?id=BazY1wyLqaMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,2P2DF3ZD,book,1873,"Bolet Peraza, Nicanor","A Falta de pan buenas son tortas. Comedia de costumbres en un acto, etc",,,,,https://books.google.com/books/download/a_falta_de_pan_buenas_son_tortas_comedia_de_costumbres_en_un_acto_etc.pdf?id=WK4mTBvG4iMC&output=pdf,,1873,2025-12-16 14:26:21,2025-12-17 15:31:39,,,34.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=WK4mTBvG4iMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,4AXAL2JH,book,1868,"Ponte, José Antonio","Oracion fúnebre que en las exequias del General J. T. Monágas, pronunció el presbítero Dr. J. A. Ponte, etc",,,,,https://books.google.com/books/download/oracion_fúnebre_que_en_las_exequias_del_general_j_t_monágas_pronunció_el_presbítero_dr_j_a_ponte_etc.pdf?id=lr1cAAAAcAAJ&output=pdf,,1868,2025-12-16 14:26:21,2025-12-16 14:26:21,,,24.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=lr1cAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,W6FNL6B7,book,1832,"Racine, Jean; Navas, Spinola",Ifigenia en Aulide. Tragedia en cinco actos ... Traduccion Castellana en verso endecasílabo por D. Navas Spinola,,,,,https://books.google.com/books/download/ifigenia_en_aulide_tragedia_en_cinco_actos__traduccion_castellana_en_verso_endecasílabo_por_d_navas_.pdf?id=aaVXAAAAcAAJ&output=pdf,,1832,2025-12-16 14:26:21,2026-03-24 13:33:57,,,116.0,,,,,,,,,,Imprenta de V. Espinal,Caracas,es,,,Google Books,,,http://books.google.com/books/content?id=aaVXAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,ZJJKGDQ6,book,1832,"Ramos, José Luis","Memoria sobre la renta del tabaco leida en la camera de represetantes el 4 de Marzo de 1832, etc",,,,,http://books.google.com.co/books/download/Memoria_sobre_la_renta_del_tabaco_leida.pdf?id=D5lVAAAAcAAJ&hl=&output=pdf&sig=ACfU3U2SkLwOD1wJNpuAqtdlh3YkkKxgVA&source=gbs_api,,1832,2025-12-16 14:26:21,2025-12-16 14:26:21,,,54.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=D5lVAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,RPBC7N2X,book,1831,"Republicanos, Varios",Justicia y gratitud hacia el benemerito de la patria Jeneral S. Mariño,,,,,https://books.google.com/books/download/justicia_y_gratitud_hacia_el_benemerito_de_la_patria_jeneral_s_mariño.pdf?id=lqNcAAAAcAAJ&output=pdf,,1831,2025-12-16 14:26:21,2025-12-17 18:49:04,,,26.0,,,,,,,,,,Imprenta de Tomás Antero,Caracas,es,,,Google Books,British Museum,,http://books.google.com/books/content?id=lqNcAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,6FCKIUCI,book,1869,"Shoeffer, C. H.; Urbaneja, Diego Bautista",El Comercio de Café. ... Traducido del Aleman por ... D. B. Urbaneja,,,,,http://books.google.com.co/books/download/El_Comercio_de_Caf%C3%A9_Traducido_del_Alema.pdf?id=W0JVAAAAcAAJ&hl=&output=pdf&sig=ACfU3U0JbUVorl2y7RZXIlyiMOhn58goKw&source=gbs_api,,1869,2025-12-16 14:26:21,2025-12-17 19:38:35,,,46.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=W0JVAAAAcAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,"Urbaneja, Diego Bautista",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,K2THLV2P,book,1884,"Ponte, abp. José Antonio","Recuerdos del ilustrísimo señor arzobispo de Caracas y Venezuela, doctor José Antonio Ponte: Cartas romans.--Visitas pastorales.--Algunos discursos",,,,,http://books.google.com.co/books/download/Recuerdos_del_ilustr%C3%ADsimo_se%C3%B1or_arzobi.pdf?id=G_gLAQAAIAAJ&hl=&output=pdf&sig=ACfU3U0_pgO1o6qvprL4dPHIvmz1fzxKqA&source=gbs_api,,1884,2025-12-16 14:26:21,2025-12-16 14:26:21,,,298.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=G_gLAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,DIAWJ8CN,book,1858,"Ponte, Francisco Aranda y",Obras de Francisco Aranda y Ponte,,,,,https://books.google.com/books/download/obras_de_francisco_aranda_y_ponte.pdf?id=lv7GzQtg1JwC&output=pdf,,1858,2025-12-16 14:26:21,2025-12-16 14:26:21,,,250.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=lv7GzQtg1JwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,PUURJHRP,book,1865,"Quevedo, José Heriberto GARCÍA DE",Dreissigtausend Thaler Rente. Drama in vier Akten [and in prose]. Aus dem Spanischen übersetzt von J. Fesenmair,,,,,https://books.google.com/books/download/dreissigtausend_thaler_rente_drama_in_vier_akten_and_in_prose_aus_dem_spanischen_übersetzt_von_j_fes.pdf?id=Hkc0HaTo6FwC&output=pdf,,1865,2025-12-16 14:26:21,2025-12-16 14:26:21,,,72.0,,,,,,,,,,,,de,,,Google Books,,,http://books.google.com/books/content?id=Hkc0HaTo6FwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,HPVIHMMV,book,1874,"Razetti, Luis","Proyecto de Aráncel de derechos de importacion por el sistema de peso bruto sin tara, etc",,,,,https://books.google.com/books/download/proyecto_de_aráncel_de_derechos_de_importacion_por_el_sistema_de_peso_bruto_sin_tara_etc.pdf?id=_bwR56CyqbYC&output=pdf,,1874,2025-12-16 14:26:21,2025-12-16 14:26:21,,,112.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=_bwR56CyqbYC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,TZA9Y46Y,book,1872,"Spence, James Mudie; Bolet Peraza, Nicanor","Primera Ascension al Pico de Naiguata ... llevada a cabo por ... J. M. Spence. ... L. Terrero, etc. [By J. M. Spence.] (Traduccion de N. Bolet Peraza.).",,,,,https://books.google.com/books/download/primera_ascension_al_pico_de_naiguata__llevada_a_cabo_por__j_m_spence__l_terrero_etc_by_j_m_spence_t.pdf?id=_Uuw4xFWqngC&output=pdf,,1872,2025-12-16 14:26:21,2025-12-17 19:38:06,,,36.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=_Uuw4xFWqngC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,"Bolet Peraza, Nicanor",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,XLC2H5YV,book,1969,"Tavera-Acosta, Bartolomé",Historia de Carúpano,,,,,https://books.google.com/books/download/historia_de_carúpano.pdf?id=zegKAQAAIAAJ&output=pdf,,1969,2025-12-16 14:26:21,2025-12-16 14:26:21,,,388.0,,,,,,,,,,,,es,,,Google Books,,,http://books.google.com/books/content?id=zegKAQAAIAAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
